fiyat,oda_sayisi,metre_kare,bina_yasi,konut_Satılık Bungalov,konut_Satılık Daire,konut_Satılık Köşk,konut_Satılık Müstakil Ev,konut_Satılık Prefabrik,konut_Satılık Residence,konut_Satılık Villa,konut_Satılık Yazlık,konut_Satılık Çiftlik Evi
3000000,4,150 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,4,215 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900000,4,160 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,3,75 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2190000,4,170 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,160 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,5,210 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,4,139 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23390000,7,450 ,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16000000,6,255 ,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19500000,6,400 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2650000,4,137 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,4,155 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790000,2,40 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,4,165 ,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1950000,3,125 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,135 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,5,185 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,4,152 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,4,165 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,4,175 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,4,170 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440000,3,85 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980000,5,220 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400000,5,230 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350000,2,55 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,185 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000,3,80 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345000,3,70 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,3,210 ,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2500000,4,110 ,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,4,135 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1650000,4,110 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350000,3,85 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,250 ,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000,4,100 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800000,3,110 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,4,150 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250000,5,220 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,3,85 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900000,5,200 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225000,6,105 ,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3750000,4,220 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800000,3,110 ,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7750000,5,190 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200000,5,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400000,5,200 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000000,10,450 ,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2265000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550000,3,85 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495000,4,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500000,5,400 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3750000,4,150 ,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6500000,5,230 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875000,2,55 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590000,3,120 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,4,120 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3000000,4,165 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6850000,5,220 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,13,180 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6000000,4,363 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3250000,4,160 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699000,4,145 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050000,4,175 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11550000,6,225 ,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2800000,4,180 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149000,4,160 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149000,4,170 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,3,110 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900000,5,180 ,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000000,3,80 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2800000,3,200 ,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6750000,7,235 ,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2300000,4,130 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,162 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7200000,3,100 ,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4700000,3,120 ,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7200000,3,700 ,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1650000,4,140 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690000,4,125 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810000,3,105 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850000,3,250 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1800000,3,100 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2300000,3,110 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,4,140 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,5,210 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450000,3,200 ,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4249999,4,160 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000,3,90 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,4,180 ,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350000,5,180 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750000,5,225 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995000,2,65 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12950000,6,244 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000000,6,365 ,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350000,4,175 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345000,3,150 ,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5500000,5,230 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,3,70 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,90 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399000,4,170 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16250000,5,292 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62500000,9,1.300 ,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3900000,4,185 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,175 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900000,4,190 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450000,3,115 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650000,4,165 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375000,4,130 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,4,130 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295000,4,120 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,4,185 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14700000,6,300 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300000,2,60 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,5,285 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030000,3,130 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,3,105 ,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,3,95 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,3,90 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550000,4,190 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
985000,2,45 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275000,2,60 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,2,80 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,5,240 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,3,110 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470000,2,110 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,4,333 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3250000,4,148 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250,5,230 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,4,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495000,2,55 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050000,4,180 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,4,105 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,168 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,4,160 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,194 ,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3200000,4,185 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,6,200 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310000,6,159 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3950000,4,220 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,250 ,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150000,3,135 ,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,3,125 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,5,240 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950000,3,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500000,5,400 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2350000,4,125 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000000,6,210 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3750000,4,150 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950000,4,250 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,14,120 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5250000,4,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900000,5,180 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,5,240 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,3,100 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290000,5,190 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,4,185 ,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1830000,3,108 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,4,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745000,2,45 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890000,3,159 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,4,150 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540000,4,180 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,5,200 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,4,145 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700000,6,210 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4250000,4,120 ,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5650000,5,159 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3500000,4,125 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14600000,7,400 ,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2450000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,4,135 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,4,175 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640000,3,110 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700000,5,185 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075000,4,165 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,5,240 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,4,150 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2370000,3,120 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150000,4,140 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,4,135 ,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4150000,4,160 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,120 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,5,195 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900000,4,157 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,165 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000,2,85 ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3750000,4,200 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700000,4,180 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,5,205 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520000,3,90 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17500000,5,250 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,5,150 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950000,4,135 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,4,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14500000,4,180 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2300000,4,130 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,4,165 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750000,8,300 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300000,4,170 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950000,4,670 ,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1450000,4,130 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390000,4,160 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120000,4,155 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,5,235 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780000,4,160 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,4,200 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550000,2,60 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880000,2,70 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450000,4,160 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675000,4,130 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4960000,4,155 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,140 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,4,165 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,9,145 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3800000,5,1.250 ,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3000000,2,50 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950000,2,40 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250000,8,157 ,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3285000,4,185 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749999,5,230 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,5,185 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15500000,5,260 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190000,3,125 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050000,4,159 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988000,3,140 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,200 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6450000,5,240 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,4,140 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3800000,4,165 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700000,4,170 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6750000,4,250 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150000,3,110 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,2,92 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,5,620 ,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2150000,4,155 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,3,90 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,5,250 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,4,130 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,4,190 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12250000,7,350 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,4,101 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,4,200 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375000,4,200 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450000,8,299 ,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2700000,4,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,4,165 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5150000,4,160 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,8,240 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1350000,4,160 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250000,5,215 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,150 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,4,135 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,90 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745000,2,44 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480000,3,100 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,3,378 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15800000,5,400 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3450000,3,206 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1649000,2,50 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600000,4,145 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,3,110 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000000,7,500 ,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4600000,5,220 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395000,3,120 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6150000,4,179 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9999000,6,210 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,4,130 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090000,3,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,5,220 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2200000,4,160 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2520000,4,164 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850000,4,175 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
